"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Negative feedback from users: Hide","Negative feedback from users: Hide all","Seconds viewed","Average Seconds viewed","Ad CPM (USD)","Ad impressions","Estimated earnings (USD)"
122154489518654483,61569634500241,"Juan365 Live Stream","Legit? LEGIT NA LEGIT JUANKADA!

Walang halong duda—dito, sure ka! 💯🔥

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/13/2025 22:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02icu46Y7BGzmYSYzBPGLVGv37wgpkdgz4SncfZhn1gK6RZsyJm5AoTKQVPMDXAkbUl,0,0,Photos,,,,,Lifetime,4078,1639,329,179,97,53,193,174,19,,1,,,,,,
122154432332654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"12/13/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02hMHp5wR5ZAgxtP7CAPRe7hZ86fuyPrizAiwX96avsqb7HEL177tzUhoEiw6xQvzbl,0,0,Photos,,,,,Lifetime,5290,2022,301,145,76,80,637,304,311,22,,,,,,,
122154414908654483,61569634500241,"Juan365 Live Stream","Ramdam mo na ba ang Christmas spirit? 12 days na lang, Juankada! 🎄🧡

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/13/2025 03:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0FVcpt8J4ckmtqLZYsefBNbYVTHTKb7vEFwSY6GLcKGgiw8ZjNbgpRELbukUod7mrl,0,0,Photos,,,,,Lifetime,2784,1205,234,128,43,63,73,58,9,6,,,,,,,
26381672431421803,61569634500241,"Juan365 Live Stream","JUANABABE SENA & JUANABABE ZELL","Live tayo ngayon, samahan niyo kami Juankada! 💬 with @[61580361006776:2048:Juana Babe Sena] and @[61580479407070:2048:Juana Babe Zell]l 

#juanababes #Juan365PH #Juan365livestream #AllInJuanSaSaya #JuanKada #Juan365PH",7422,"12/12/2025 23:35",uploaded,https://www.facebook.com/juan365livestream/videos/26381672431421803/,0,0,Live,,,,,Lifetime,15236,14214,9426,2033,6132,1261,1654,1637,,17,,,811798.843,68.121,0,0,
122154379340654483,61569634500241,"Juan365 Live Stream","Naka-sali ka na ba sa All in Juan sa SayaJUAN? 😍 Baka ikaw na ang next na manalo! 🎉

Sali na at maki-SayaJUAN!

📌 Full mechanics: visit Juan365 official page.

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/12/2025 22:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02vL5LKhAUy4aAQGn78o1nanV1Kv9rjPxmMLS1dgAifGN7jxnuWorUNmJz9kSiqMysl,0,0,Photos,,,,,Lifetime,3687,1380,307,194,60,53,139,124,14,1,1,,,,,,
122154367580654483,61569634500241,"Juan365 Live Stream","Juankada, this is it! 🔥
Tutok na sa livestream mamayang 3:30 PM as we officially announce the Lucky 20 winners in celebration of reaching 20K followers🥳🤑

Set your alarms, join the livestream, and stay tuned till the end — baka ikaw na ang susunod na manalo!

#Juanababes #Juan365livestream #Juan365 #AllInJuanSaSaya",,0,"12/12/2025 19:39",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02K3UgZhRyKiyekPoTJfKXTjt5o3DQATaU8KKc7Vx5jahoaj2b8WNpMC5snJ3oAooQl,0,0,Photos,,,,,Lifetime,4388,1746,329,210,77,42,177,163,14,,,,,,,,
122154365624654483,61569634500241,"Juan365 Live Stream","Feeling lucky? 🍀 tara na — test your luck and jump in!

Tap to try your luck & don’t forget to share your result!

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/12/2025 19:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0287d6Ceb8uP7tyjbEo9CZ2hqoMbndPWLc6qWXNLDvSXiJsVU6QWKRnz3kUKSGXgQ4l,0,0,Photos,,,,,Lifetime,2606,1175,209,124,38,47,100,78,22,,,,,,,,
122154317168654483,61569634500241,"Juan365 Live Stream","Paskong-Pasko na talaga—13 days to go! 
May wish ka na ba kay JuanSanta?🎅

Drop your Christmas wish below! 

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/12/2025 04:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02LAgDXveXQ7uCdcRFTWzgi9Ec8Z1uvM8S8tYkhoswS9w2AJYk5DE5jRQmqnZ23sWCl,0,0,Photos,,,,,Lifetime,2144,959,191,109,50,32,73,68,5,,,,,,,,
122154312290654483,61569634500241,"Juan365 Live Stream","November wasn’t just a recap—
it was an EXPERIENCE filled with highlights and breakthroughs! ⚡️

Comment your MEMBER ID if you were part of it! 👇

#Juanababes #Juan365livestream #AllInJuanSaSaya #JuanKada #Juan365","November wasn’t just a recap—
it was an EXPERIENCE filled with highlights and breakthroughs! ⚡️

Comment your MEMBER ID if you were part of it! 👇

#Juanababes #Juan365livestream #AllInJuanSaSaya #JuanKada #Juan365",90,"12/12/2025 02:30",mixed,https://www.facebook.com/reel/1363415655102203/,1,0,Reels,,,,,Lifetime,955,645,123,84,24,15,45,45,,,,,8347.16,10.539,,0,0
1110589484339483,61569634500241,"Juan365 Live Stream","Juanababe Sena","Solo live muna tayo ngayon juankada! tara kwentuhan tayo🤩🥰wit@[61580361006776:2048:Juana Babe Sena]

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365PH",7664,"12/11/2025 23:46",uploaded,https://www.facebook.com/juan365livestream/videos/1110589484339483/,0,0,Live,,,,,Lifetime,12897,11801,7516,1228,4630,1658,999,998,,1,,,836795.475,85.256,0,0,
122154266606654483,61569634500241,"Juan365 Live Stream","20K Strong! 💙
Maraming salamat, JUANKADA, sa solid na suporta, love, at walang sawang engagement!
Dahil sa inyo, mas lumalakas at mas lumalago ang ating community. ✨

As our appreciation, we’re giving away worth 20,000 FREE CREDITS! 🎉
Here’s how to join:

Mechanics:
1️⃣ Send us a screenshot as proof na nakafollow ka sa lahat ng Juanababe accounts at sa Juanababe page.
2️⃣ After sending your proof, include your Member ID para ma-verify ang entry.

Good luck, JUANKADA — and thank you for being part of our growing family! 💙

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/11/2025 21:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02avZEaEWH2jjJz8XkLbKrzqtTwuxSyTxJD15aLYaME1xnhtE9k4vteTdtWRaHGHe3l,0,0,Photos,,,,,Lifetime,7975,2823,833,382,336,115,564,519,45,,,,,,,,
122154253688654483,61569634500241,"Juan365 Live Stream","LIVE at 3:30 PM!
Comment “SEE YOU!” kung excited ka rin sa stream! 💙✨
Mas marami, mas masaya — sali ka na!

Juana Babe Sena🥳

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"12/11/2025 17:13",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02xxyDgfS4XKbu5TstDvFQpgM46LKMtugZki3NHzJEVTVcybahegH1sRKwwjcW2PJXl,0,0,Photos,,,,,Lifetime,2856,1112,208,132,55,21,79,66,13,,,,,,,,
122154224840654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"12/11/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0LgpWf5rV4PCxJ7T9bSyAfFvG8jJP5iGYQiCC8D79nqkfvn9fRDjgFw1UmwAX9wzpl,0,0,Photos,,,,,Lifetime,3355,1610,197,126,51,20,155,112,43,,,,,,,,
122154208094654483,61569634500241,"Juan365 Live Stream","Mahilig ka ba sa last-minute shopping?

Countdown question! Choose one:
A — Early shopper
B — Last-minute warrior
C — No gifts this year

Comment your answer below! ⬇️

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/11/2025 04:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02AWYB8ScTnrWfMrXXz5YhXHVHuDBC84xq3MfefL5mTkUtVAcEZ857rAhfjWRRikW6l,0,0,Photos,,,,,Lifetime,2424,1150,172,96,54,22,80,74,6,,,,,,,,
122154202808654483,61569634500241,"Juan365 Live Stream","Followed ka na ba? 👀💙
If yes, comment “Done!”
If not… hit that FOLLOW button now! 😉

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/11/2025 02:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0PZoUxxqtY5pmLtJG2xxvS6B456ejecXi2X92QWgW5bZrguyHcqBRkbKmb5x49AEkl,0,0,Photos,,,,,Lifetime,3375,1580,222,128,71,23,129,113,16,,,,,,,,
1823348091698434,61569634500241,"Juan365 Live Stream","Juanababe Abi and Sena","Live na tayo Juankada! Tara, samahan niyo kami with @[61580716220863:2048:Juana Babe Abi] and @[61580361006776:2048:Juana Babe Sena] 🤩

#Juan365livestream #juanababes #Juan365PH #tunogngsayajuan365 #ALLINSAYAJUAN #juankadamoves #Juan365JingleChallenge",7852,"12/10/2025 23:32",uploaded,https://www.facebook.com/juan365livestream/videos/1823348091698434/,0,0,Live,,,,,Lifetime,14101,13475,8137,1709,4770,1658,1409,1407,,2,,,814559.063,75.857,0,0,
122154150266654483,61569634500241,"Juan365 Live Stream","Test natin kung tunay kang Juankada! Drop your comments below + your Game ID 🤩🎉

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/10/2025 20:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0SsFHb1Fi8UsYGLjfPwQhzY16ZTgEXt2XBYrSeFVcjRfkKv5FKNrRQt5Qy69odZoDl,0,0,Photos,,,,,Lifetime,5337,2344,580,239,264,77,385,356,29,,,1,,,,,
122154147158654483,61569634500241,"Juan365 Live Stream","Juankada, handa na ba sa ₱1,000,000 pa-premyo?! 🔥
Ito na ang step-by-step para magamit ang ALL IN SA SayaJUAN jingle! 🎶
Gamitin ang sound, i-hataw ang moves, at i-upload nang PUBLIC para sure na pasok ang entry!

#Juan365livestream #Juanababes #Juan365PH #TunogNgSayaJUAN365 #ALLINSAYAJUAN  #JuankadaMoves #Juan365JingleChallenge",,0,"12/10/2025 20:06",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0o4xo8fSnSvTk9hKJo83gog5qYze4Lccvo4dWv7oVr6dZaz1bxv6ZJEVfn6JBMZGnl,0,1,Text,,,,,Lifetime,,730,100,75,25,0,51,51,,,,,,,,,
122154134246654483,61569634500241,"Juan365 Live Stream","Red hot ang livestream today! ❤️‍🔥

Samahan sina Juanababe Abi at Juanababe Sena sa pinaka-mainit na livestream ngayong araw!

🎉 Games, giveaways, at good vibes na walang tigil!

⏰ December 11 | 3:30–5:30 PM

Kita-kits mga Juankada! 💙✨

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/10/2025 18:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02q5NyjV6Nf5WPHcJnSCeM8LRfDmiRNAM8F8VaCPeLGpRsB5EMLnkFfMPMj66ir24Jl,0,0,Photos,,,,,Lifetime,3265,1351,278,174,57,47,99,85,14,,,,,,,,
122154089582654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"12/10/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid031qJBhKtpRwYxJietGzSZGA9dTyyvKmZDuvFtCtp7GFg5gxET4W9nhiFXMRRryWDNl,0,0,Photos,,,,,Lifetime,2774,1355,183,112,54,17,127,105,22,,,,,,,,
122154073964654483,61569634500241,"Juan365 Live Stream","Take the chance, baka ikaw na ang susunod! 🎉
Try your luck here at Juan365!

Tara, join na! 🍀
React ❤️ if you're in!
#juanababes #Juan365livestream #Juan365PH  #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/10/2025 04:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02j4fu18atXw5oVb99kfA7sndRMU4YS2WuxRWSBrkHjYXShorx7BUfYHAQ3WRiQLpal,0,0,Photos,,,,,Lifetime,2324,1157,224,145,50,29,125,103,22,,,,,,,,
122154067370654483,61569634500241,"Juan365 Live Stream","Time for our Pamasko Roll Call!
Comment “Present + Member ID” para may chance ka sa Christmas surprise! 🎁
Go go go! Unahan na sa baba! 👇

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"12/10/2025 03:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02Tg6cmxmxor8C9Saz8MCuLgvFxddPLEXkgD7NoVTmktUZuhPit2iMeQwZcJCsDxrUl,0,0,Photos,,,,,Lifetime,5586,2641,703,270,356,77,469,434,35,,,1,,,,,
854765847158110,61569634500241,"Juan365 Live Stream","Juanababe Abi, Juanababe Zelle, Juanababe Sena","Let’s go JUANKADA fam! Live na ulit tayo— miss namin kayo sobra! Samahan niyo kami nila @[61580716220863:2048:Juana Babe Abi] @[61580479407070:2048:Juana Babe Zell] ❤️‍🔥✨

 #ALLINSAYAJUAN #juanababes #Juan365livestream
#AllInJuanSaSaya  #JuanKada #Juan365PH #TheResponsibleJuan",7844,"12/09/2025 23:41",uploaded,https://www.facebook.com/juan365livestream/videos/854765847158110/,0,0,Live,,,,,Lifetime,14961,15355,10507,3161,5990,1356,1594,1594,,,,,819674.932,69.34,0,0,
122154034814654483,61569634500241,"Juan365 Live Stream","JUANKADA, let’s go! 💙🔥
Mas fun, mas masayang kwentuhan kung kasama ka — kaya follow Juana Babe Zell na! Join her fast-growing fam and don’t miss the updates!

Drop and react❤️below if you’re done!

#juanababes #Juan365livestream #Juan365PH  #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/09/2025 22:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0NJ5uaAQ1tUHc14nmSarTAhuKcpGAfdWRkTWBMQTjUmPmhHpmAzjxppKdjvCFDqwql,0,0,Photos,,,,,Lifetime,2505,939,222,155,40,27,77,72,5,,,,,,,,
122154022676654483,61569634500241,"Juan365 Live Stream","15 days na lang, Pasko na! 🎅🎁
Ano na ang pinaka-ready sa’yo — regalo, outfit, o appetite? 😆
Comment mo na ’yan! ⬇️

#Juanababes #Juan365livestream #Juan365PH  #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/09/2025 20:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02kZPEx3qwfCAffHkAGiBgUmoDZPSdproqNcyN5CumeFjN3orAehjq11TkWbv4nt2El,0,0,Photos,,,,,Lifetime,2020,1018,185,115,44,26,42,39,3,,,,,,,,
122154012236654483,61569634500241,"Juan365 Live Stream","Handa na ba kayo, Juankada? 🔥

Samahan sina Juanababes Abi & Zell sa ultimate fun ngayong December 10, 3:30–5:30 PM!

More games, more pa-premyo — mas masaya ‘pag kasama ang buong Juankada! 🧡

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/09/2025 18:02",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0221nKv1FLzH4cdm1C649JRXesVMvXbWAKSQChsm5YvA97RZ5ee5yiWevXi3TYuj84l,0,0,Photos,,,,,Lifetime,1861,943,138,103,24,11,60,53,7,,,,,,,,
122153956958654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"12/09/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0hmKNLWiZPURJ4fKRQXQKML9VzTHSP6oWzGHoEi2N2xamppkGeZXcdT919B7cmTWnl,0,0,Photos,,,,,Lifetime,3059,1610,150,111,29,10,117,86,31,,,,,,,,
122153927468654483,61569634500241,"Juan365 Live Stream","Cashback surprise!
Ay wow… may bumalik sa’kin… hindi lang feelings, kundi rewards din!

Ikaw Juankada ano unang reaction mo? Drop it below! ⬇️

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/09/2025 02:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02TeMFDV4U7aMF1Y9E12CY2TrjHrpBKmyWMKscXUAGY4neQVBJnU8z75oQwTzUwr7fl,0,0,Photos,,,,,Lifetime,1832,904,120,91,19,10,88,70,18,,,,,,,,
1569793544467023,61569634500241,"Juan365 Live Stream","Juanababe Jam","Solo pero di lonely pag nandito kayo Juankada with @[61580395595183:2048:Juana Babe Jam]

 #ALLINSAYAJUAN #juanababes #Juan365livestream
#AllInJuanSaSaya  #JuanKada #Juan365PH #TheResponsibleJuan",9425,"12/08/2025 23:29",uploaded,https://www.facebook.com/juan365livestream/videos/1569793544467023/,0,0,Live,,,,,Lifetime,17383,18464,8969,2450,4883,1636,2067,2038,,29,,,891931.184,63.627,0,0,
122153895338654483,61569634500241,"Juan365 Live Stream","Tell us your holiday plans,
tag your tropa and invite them to celebrate the season with us!

Juankada share your wishlist na🎄

#juanababes #Juan365livestream #Juan365PH  #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/08/2025 22:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02RGkCKMjYCzYPraYsrBpxT547RAvx8dEgf7rqamF2unbnhhY6KyD9qDZS7BHjYMWQl,0,0,Photos,,,,,Lifetime,2387,945,147,84,20,43,52,46,6,,,,,,,,
122153889908654483,61569634500241,"Juan365 Live Stream","Here’s the tutorial you’ve been waiting for! 🔥
Step-by-step para mas madali sundan.

#Juanababes #Juan365livestream #Juan365 #TunogNgSayaJUAN365 #ALLINSAYAJUAN #JuankadaMoves #Juan365JingleChallenge",,0,"12/08/2025 21:36",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0e4B2DFtYVx4SwMonbQrR7Z7mv4MFUuen81EAiZe8RVYpZ2gnjVtrXRZifMW9TN2bl,0,1,Text,,,,,Lifetime,,605,89,75,14,0,37,37,,,,,,,,,
122153878742654483,61569634500241,"Juan365 Live Stream","Juankadaaa! 🔥
Kung gusto mo ng good vibes,
Hit FOLLOW and hang out with Juana Babe Abi 

Follow now — tara, sama ka sa saya!😄💙

#juanababes #Juan365livestream #Juan365PH  #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/08/2025 20:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0gNPm7a6fJikkKHp4PTYsAZ5vhi7fipShHTdEdyuAFYHfRa7Lcng43AvkyTYY4BwEl,0,0,Photos,,,,,Lifetime,2646,1058,214,132,55,27,114,100,14,,,,,,,,
122153866346654483,61569634500241,"Juan365 Live Stream","LIVE ALERT! 🚨
Juana Babe Jam will be LIVE at 3:30PM!
Share the stream, tag your tropa, and comment “VIEWER MODE ON!”
The more viewers, the bigger the surprises!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365PH #TheResponsibleJuan",,0,"12/08/2025 17:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02QoLKEVJ7BjULHJqS6Yx332ALqgenFWCWecNqhaGANFNYykBdv1SRzrnZBRhr2GXol,0,0,Photos,,,,,Lifetime,1954,884,163,114,36,13,70,63,7,,,,,,,,
122153839268654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"12/08/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid093TuPnaC2EnRLW9sHzewQnLR4o4WvDmHWhGw6CFDFWX2HwrirANN67smv5hH6eeKl,0,0,Photos,,,,,Lifetime,2620,1290,146,93,41,12,112,81,31,,,,,,,,
122153822366654483,61569634500241,"Juan365 Live Stream","Good vibes? Check.
Daily aura? Check.
Ikaw? Wala pa?! 😱
FOLLOW Juana Babe Ashley  now!

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365""",,0,"12/08/2025 04:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0Z6QTxToW66DekB82XUKtVRXG21esj8Ayuyk94DMsmnxgtGBdGhZh42tT8nWsCdgsl,0,0,Photos,,,,,Lifetime,3171,1231,266,100,24,142,111,95,15,1,,,,,,,
