"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Negative feedback from users: Hide","Negative feedback from users: Hide all","Seconds viewed","Average Seconds viewed","Ad CPM (USD)","Ad impressions","Estimated earnings (USD)"
122151357056654483,61569634500241,"Juan365 Live Stream","Caught you smiling while watching🫣

Admit it — you watched twice😝

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #Juan365PH #Juan365","Caught you smiling while watching🫣

Admit it — you watched twice😝

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #Juan365PH #Juan365",12,"11/11/2025 20:00",N/A,https://www.facebook.com/reel/814800794737717/,1,0,Reels,,,,,Lifetime,1330,704,145,107,27,11,40,40,,,,,7619.941,7.673,,0,0
122151346328654483,61569634500241,"Juan365 Live Stream","Good vibes, tawa, at chill moments lang! 🎊 DUO FOR FUN is da BEST — join na sa LIVE!🫰

Juana Babe Ashley | Juana Babe Zell⚡️

#juanababes #Juan365livestream
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/11/2025 17:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0TE6wf4vxaAG4NKkGmEGgtVTFRDPpFA5sFrW8EENDF9Xh2tUG9zcCUL7vBtihZ13ul,0,0,Photos,,,,,Lifetime,2057,956,181,124,36,21,65,59,6,,,,,,,,
122151322070654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉🥂
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #theresponsiblejuan",,0,"11/11/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02zofXCnh4psR9yo6xtKGDzFW56NFMswrYERjrVMv9fuSNTHL9hXVzKBPhTdwrqomql,0,0,Photos,,,,,Lifetime,2295,1175,160,95,50,15,98,67,31,,,,,,,,
122151314924654483,61569634500241,"Juan365 Live Stream","Peace of mind? Check. ✅ Funds mo, secure at laging ready kay Juan365!

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/11/2025 05:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid036nQZcFyWQBDTdnihBiQhXt1NHKys2CncxPHmWrbgcXoCp2nSo8qSRZPjqSpazUVYl,0,0,Photos,,,,,Lifetime,1408,681,139,81,35,23,30,28,2,,,,,,,,
122151309986654483,61569634500241,"Juan365 Live Stream","Juankada 🎮🙌
Share your favorite challenging game and bakit?
Let’s find the crowd favorite!

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/11/2025 04:01",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02dJV695yj1CME8nNuvw8o7ddsBW8T5d81o6wd5pqThLRbmjVQnMeG8Fwip5AhnGu6l,0,0,Photos,,,,,Lifetime,1098,534,105,56,38,11,54,46,8,,,,,,,,
122151306086654483,61569634500241,"Juan365 Live Stream","Don’t miss the fun, Juankada! 🎉

Follow our social media pages for updates, kwentuhan, and nonstop good vibes

#juanababes #Juan365livestream
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/11/2025 03:01",N/A,https://www.facebook.com/juan365livestream/posts/pfbid031WqV5xazyrFzJ4BEQUbRVqTUT9uxPhwue9i733JYhGaTBkAwBAb8NW1B2v8ZQ8kZl,0,0,Photos,,,,,Lifetime,1022,480,63,46,10,7,16,15,1,,,,,,,,
1312357803615307,61569634500241,"Juan365 Live Stream","Juana Babes assemble!","💋 Juana Babes assemble! Let’s vibe, laugh, and slay together — official good vibes only stream starts now! with@[61580395595183:2048:Juana Babe Jam]m �@[61580716220863:2048:Juana Babe Abi]bi 🌸 a@[61580479407070:2048:Juana Babe Zell]ell 💄

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",10715,"11/10/2025 23:00",uploaded,https://www.facebook.com/juan365livestream/videos/1312357803615307/,0,0,Live,,,,,Lifetime,10058,7149,9324,2905,4350,2069,774,774,,,,,862749.281,122.811,0,0,
122151264500654483,61569634500241,"Juan365 Live Stream","Stay connected, Juankada! 💛

Follow our official social media pages para updated ka sa good vibes, latest happenings, at special surprises! ✨

#juanababes #Juan365livestream
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/10/2025 20:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02krRCd275cEgFd7uLbmP8RaHAhmwvZX17KKJqhcEcRds6W5CwxEvwtTvMxoyLM2xSl,0,0,Photos,,,,,Lifetime,2498,1227,190,114,59,17,100,90,10,,,,,,,,
122151256400654483,61569634500241,"Juan365 Live Stream","Missed mo ba kami? Kasi kami, sobra ka naming na-miss! 🥹
magbabalik ang saya ng Juan365livestream kasama ang mga JUANABABES! 💃🎤

📲 Kita-kits mamaya sa LIVE, Juankada!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/10/2025 18:27",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0wTGhr2XHvHbnAs4B7VBN1nzVTF7qRmvx5cFuE8kjG5MJ3upMPZKvrwtPhjx4SWk5l,0,0,Photos,,,,,Lifetime,2054,945,219,119,77,23,124,115,8,1,,,,,,,
122151213416654483,61569634500241,"Juan365 Live Stream","JUANKADA ROLL CALL!
Sino’ng solid followers natin d’yan? 💪
Let’s see sino ang pinaka-aktibo sa ating JuanKada🔥

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/10/2025 05:08",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0mXquHQTtBLvBNRXUfSw1upZuNRndyUaYhD6HWcT4Zj4vqzLLdm1gRi4AruyUvRjbl,0,0,Photos,,,,,Lifetime,3927,1825,355,169,139,47,326,260,32,34,1,,,,,,
122151206174654483,61569634500241,"Juan365 Live Stream","My face when the beat switched to ‘hey what’s goin’ on’👉😳

Wait—bakit ang cute ng switch??😝

#juanababes #juan365livestream #juan365","My face when the beat switched to ‘hey what’s goin’ on’👉😳

Wait—bakit ang cute ng switch??😝

#juanababes #juan365livestream #juan365",23,"11/10/2025 03:00",N/A,https://www.facebook.com/reel/1443248943857490/,1,0,Reels,,,,,Lifetime,1928,926,207,127,47,33,60,60,,,,,11615.836,7.431,,0,0
122151205694654483,61569634500241,"Juan365 Live Stream","iPhone 17 Pro, CLAIMED by Juankda Ariel Adona! 🔥📱
Surpresa ni Juan—SOLID! Congratulations 🤩

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365PH #TheResponsibleJuan",,0,"11/10/2025 02:52",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0tkSqaEN2cwu4FAgynYbEthU1cXBDLit3A2PQnhSZtEMCZeggGeug77sQzxBXwLQRl,0,1,Videos,,,,,Lifetime,,492,112,80,32,0,31,31,,,,,,,,,
122151200408654483,61569634500241,"Juan365 Live Stream","JUAN Guess the Word!
Kaya mo bang ayusin ‘to, Juankada? 👀
“ASJBENABAU” — ano kayang word ‘yan?

Comment mo ang sagot mo ⬇️
Baka ikaw pa ang unang makasagot nang tama! 💬✨

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan""",,0,"11/10/2025 01:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid027KCs2di7dUEa94BgtmK134WUNE1CuH85pFt4eW3dmYDfTneKq6bNjZsGYuiqsXF6l,0,0,Photos,,,,,Lifetime,4580,2204,284,128,139,17,282,263,19,,,,,,,,
122151188924654483,61569634500241,"Juan365 Live Stream","Paldo goals unlocked this Monday! 💸
Simula pa lang ng linggo, umaapaw na ang swerte, Juankada! 🔥
Claim mo na ‘yan — baka ikaw na next! 💰🙌

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/09/2025 22:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid09RrDPTBBd3YKFBaNgToN6PyQjWowCY1FHmmtvGKf82pQzC39xqrJASufZdSbmvVnl,0,0,Photos,,,,,Lifetime,2514,1339,196,99,71,26,96,80,16,,1,,,,,,
122151182552654483,61569634500241,"Juan365 Live Stream","✅ Awareness saves lives.
Start with being ready Juankada.Stay safe everyJuan🙏

#Juan365livestream #Juan365 #juanababes",,0,"11/09/2025 20:08",N/A,https://www.facebook.com/juan365livestream/posts/pfbid024bWJFysZ4nxbi1MBfbdLdrGXkPSEERdT96KKD4YS7o2bzfzjR7tCANrvoybXxukCl,0,1,Photos,,,,,Lifetime,895,489,103,76,16,11,28,23,5,,,,,,,,
122151178364654483,61569634500241,"Juan365 Live Stream","Bagyo alert! ⚠️
Huwag kalimutang maghanda—bago, habang at pagkatapos ng bagyo. 🌧💙”

#juanababes #Juan365livestream #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/09/2025 19:08",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02QqJ8eFmFBMyeEXNdr2FTuNnya7tdFf8xAdc64WdeKFFnsEqt9RUaWS7StPhmpHKql,0,0,Photos,,,,,Lifetime,1051,548,102,75,18,9,16,12,4,,1,,,,,,
122151132530654483,61569634500241,"Juan365 Live Stream","Stay dry, stay safe, stay ready. ☔️💛
Emergency kit is a must this rainy season!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/09/2025 05:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02mKHQnsmdzBTbHEWnV5LM3sxtSWA94cau2PhB6ZhtLJGGgdvwEwbEJwMhAhCQxCHsl,0,0,Photos,,,,,Lifetime,1422,782,127,88,23,16,35,33,2,,1,,,,,,
122151126014654483,61569634500241,"Juan365 Live Stream","Ang sikreto sa masayang paglalaro? 🎮
👉 BALANCE!
Sino dito marunong magpahinga after maglaro? Comment “ME” kung ikaw ’yan! 😎

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/09/2025 03:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02YWewijaB55WmFhmCF3rzrkcfihWgRE3vPExakw8efnXR1eHXfsrQh4vc3ifUMwrBl,0,0,Photos,,,,,Lifetime,1741,852,182,103,66,13,89,83,6,,,,,,,,
122151115262654483,61569634500241,"Juan365 Live Stream","☁️✨ Stream paused, cuteness not cancelled 💛 stay tuned!

#juanababes #juan365livestream #juan365","☁️✨ Stream paused, cuteness not cancelled 💛 stay tuned!

#juanababes #juan365livestream #juan365",10,"11/08/2025 23:01",N/A,https://www.facebook.com/reel/2194926477661170/,0,0,Reels,,,,,Lifetime,2499,928,164,118,32,14,72,72,,,,,9098.269,4.86,,0,0
122151110114654483,61569634500241,"Juan365 Live Stream","🧩 JUANuzzle Time!
Kaya mo bang hulaan, Juankada?
I-comment mo na ang sagot mo bago maunahan ng iba! 👀

Clue: Lagi mo silang inaabangan at 2 beses mo silang napapanood

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/08/2025 21:31",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0cfuDoegVGhGQXngKFDvJTh7dw7p9WoR6NUdAqv8WTtGFHd6D58YAYw7MqTDb71Z3l,0,0,Photos,,,,,Lifetime,2884,1349,342,127,156,59,249,234,15,,,,,,,,
122151102284654483,61569634500241,"Juan365 Live Stream","Livestream postponed! ⚠️
Stay safe Juankada. Kita-kits sa susunod na stream! 💛

#juanababes #Juan365livestream #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/08/2025 18:42",N/A,https://www.facebook.com/juan365livestream/posts/pfbid01NsD5cHn5AZvup6JDkinrTsWQvWGvdKMhapUuudtvekhXw5Rzn1FgBRbL9BWrdGKl,0,0,Photos,,,,,Lifetime,4149,1514,364,228,87,49,99,90,8,1,,,,,,,
122151068636654483,61569634500241,"Juan365 Live Stream","Big congrats to the winners! 🥳
Play for fun, stay responsible, and keep the good vibes rolling! 🎮✨
#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #theresponsiblejuan",,0,"11/08/2025 07:01",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02VeKxGqUKKvwhyWGfWDKdCQkyv1NWhzzadr4jsKH3To3A8tkAZ4PGUk2iUNPBFsvzl,0,0,Photos,,,,,Lifetime,2049,1076,144,81,42,21,80,55,25,,,,,,,,
122151061904654483,61569634500241,"Juan365 Live Stream","What’s your status? 👀

In a relationship... with Juan365 🧡

Kasi dito, consistent ang good vibes! ✨

#juanababes #Juan365livestream 
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/08/2025 05:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid07oi9QkbTNH94ha8kTuqsB6aHyNREzNmzrFfGixDKjgtKfJdzpy37fdCQuMV1zWGAl,0,0,Photos,,,,,Lifetime,1577,744,150,76,55,19,79,67,12,,,,,,,,
122151025088654483,61569634500241,"Juan365 Live Stream","G na, Juankada! 🙌

Invite your friends — para lahat tayo good vibes lang 💛

#juanababes #Juan365livestream 
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/07/2025 22:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0TfSUU62fx6cFfxMgQprymcDTrgSViuFdw8TSqE1V7tUrc1D2iExn2T7yo6ZjeXsVl,0,0,Photos,,,,,Lifetime,1614,692,173,95,52,26,58,50,8,,1,,,,,,
122151025016654483,61569634500241,"Juan365 Live Stream","🎥 HUGOT ALERT! 
Kilala mo ba kung sino nagsabi nito....

💬 I-type mo sagot mo sa baba, Juankada! 👇

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/07/2025 22:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0ZVzTAMi1u54BuNgV8pGNRM36tZua6PfCgRVrUq9Q9T9pF5Dy7FDDngjgt45nTFZsl,0,0,Photos,,,,,Lifetime,3297,1686,186,98,68,20,186,170,16,,,,,,,,
122151012734654483,61569634500241,"Juan365 Live Stream","LIVE mamaya! Chill session from 3:30 to 5:30 PM — sama ka ha? 💖

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/07/2025 17:58",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02ubhVkQrDtCyRi4wHVs5462Y9Mnt1E8VmoCRwXWGeML1v2JFGtKM1kheWcQEdypMcl,0,0,Photos,,,,,Lifetime,2188,850,167,110,41,16,65,59,6,,,,,,,,
122150983556654483,61569634500241,"Juan365 Live Stream","Big congrats to the winners! 🥳
Play for fun, stay responsible, and keep the good vibes rolling! 🎮✨
#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #theresponsiblejuan",,0,"11/07/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02Gr8rAjw3xuNzMXaLL5dVQck3ovLCHWVdBtVRAQSfrYf7FEQu5ZvgVM7vNL7J6N2vl,0,0,Photos,,,,,Lifetime,2885,1448,182,99,56,27,158,109,49,,,,,,,,
122150978684654483,61569634500241,"Juan365 Live Stream","Juankada, kumpletuhin ang linya ni Juan!

Comment mo na kung kailan ka pinakamasaya! 😍

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/07/2025 05:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid022bXPikLu8vxjhjkdc7EPTRxWZmd9Ua8hbhKzjuH6yzynh8MTm6KTFzpPKcsKvDkBl,0,0,Photos,,,,,Lifetime,2393,1056,248,126,95,27,139,129,10,,,,,,,,
122150972306654483,61569634500241,"Juan365 Live Stream","Hey, Juankada! 👋

Don’t just scroll on FB — follow us on IG too! 😎

Stay updated sa latest ganap, paandar, at livestream moments 💫
📲 @juan365livestream

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/07/2025 04:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02qJbDa8JJGr2HUtWFTCMkGLvosnjqTjSMmWbb3oacaLmvsYSKNnHebcFLmpt1n3bQl,0,0,Photos,,,,,Lifetime,1658,795,114,67,37,10,63,58,5,,,,,,,,
122150965382654483,61569634500241,"Juan365 Live Stream","Take care and stay alert, Juankada! 🧡

#juanababes #Juan365livestream #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/07/2025 01:33",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02w6QqhL7H1XCyagJNaKQXehXUgwSDYWkeVWR7WhakAxy2TgjLdB8GaEiKsbERQ6NGl,0,1,Photos,,,,,Lifetime,1223,556,76,55,15,6,24,20,4,,,,,,,,
122150925272654483,61569634500241,"Juan365 Live Stream","Friday na, Juankada! 🎉

Anong plano? Time to unwind, relax, and enjoy the vibes! 😌🧡
Pero syempre — everything in balance, always responsibly. 😉

#juanababes #Juan365livestream
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/06/2025 20:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0252QVYBxAjP83M22SnBm756ofibo2mM9X49nfDwp5A9dVseiNkH9hH6cuwkKGec9Dl,0,0,Photos,,,,,Lifetime,1457,706,107,64,27,16,40,31,9,,,,,,,,
122150917826654483,61569634500241,"Juan365 Live Stream","It’s JUANKADA time! 💥

Join Juanababe Abi and Juanababe Jam sa ating JUANKADA Livestream today from 3:30 PM to 6:30 PM!

Expect fun games, exciting prizes, and nonstop good vibes! 😍

📅 November 7 | 💻 Live on Juan365 Livestream!

#juanababes #Juan365livestream
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/06/2025 18:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02xSH7dqEawJwuWVVutjdLzyuBGpmTopYCPddxP4DZrnGr6HjL9pwYoXtPtuVK4FKZl,0,0,Photos,,,,,Lifetime,1444,736,121,79,27,15,52,47,5,,,,,,,,
122150883032654483,61569634500241,"Juan365 Live Stream","Big congrats to the winners! 🥳
Play for fun, stay responsible, and keep the good vibes rolling! 🎮✨
#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #theresponsiblejuan",,0,"11/06/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02b5Q76mXDWeUH5AXBhiLfGt2iDYPEhZmLoPAMmdS4YUhJopu5GET3RQkVCjUQaLxJl,0,0,Photos,,,,,Lifetime,2768,1412,211,90,46,75,133,79,54,,,,,,,,
122150868056654483,61569634500241,"Juan365 Live Stream","🔍 GUESS THE GAME CHALLENGE!
Tingnan natin kung gaano ka kabilis makaisip 😏

💬 DROP your answer, Juankada! 👇

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/06/2025 03:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02893EhQHQFjSqorwTcp1uJGCoRpuDRpV6NqB15UWM3t7c5jCWJL9dVWLNGS5dectGl,0,0,Photos,,,,,Lifetime,3799,1794,339,135,161,43,295,272,23,,,,,,,,
122150834936654483,61569634500241,"Juan365 Live Stream","Join the Juan365 Livestream Group na — para lagi kang updated sa kulitan, fun, at surprises! ✨

👉🏻https://www.facebook.com/groups/1154182160102684/

#Juan365PH
#juanababes #Juan365livestream
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/05/2025 20:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid08abUJp9j62s4Z4DUSmgdbqwxcdHV2mHhDjv8ttqr3d25qSjSFUWK9W9UVLDKAH9rl,0,0,Photos,,,,,Lifetime,1698,696,195,97,49,49,45,34,11,,1,,,,,,
122150826692654483,61569634500241,"Juan365 Live Stream","Double the charm, double the fun! 💥

Catch JuanababeSena and JuanababeAbi this November 6 | 3:30–5:30PM only on Juan365Livestream 🎮

Don’t miss out, Juankada! 💙

#juanababes #Juan365livestream #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/05/2025 17:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0zpKZXzUmzHKCF6uwZiT5jSwNZRHjrHherPRgYSTyEhcqnx9HEDqwJpEPs27Cxsyzl,0,0,Photos,,,,,Lifetime,4580,2549,325,154,97,74,201,180,21,,,1,,,,,
122150781848654483,61569634500241,"Juan365 Live Stream","Be a responsible gamer, Juankada! 🌟
Hindi kailangan all-in para mag-enjoy — minsan, balance lang talaga ang susi 🔑

#juanababes #Juan365livestream #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/05/2025 05:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02oRVLiRgLzQin7VYGqJyMAumCxoiroPXGJL5iHjW5j4ufvnj31pmaEdcraEsgvW5rl,0,0,Photos,,,,,Lifetime,1853,921,173,90,59,24,62,55,7,,,,,,,,
122150776034654483,61569634500241,"Juan365 Live Stream","Iba talaga ang galawan pag si Juanababe Ashley na","Built different, moved different, slayed different 💋

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",21,"11/05/2025 03:01",N/A,https://www.facebook.com/juan365livestream/videos/805830215586407/,1,0,Videos,,,,,Lifetime,1151,690,144,99,22,23,33,33,,,,,6558.686,7.044,0,0,0
122150771180654483,61569634500241,"Juan365 Live Stream","Big congrats to the winners! 🥳
Play for fun, stay responsible, and keep the good vibes rolling! 🎮✨

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #theresponsiblejuan",,0,"11/05/2025 01:31",N/A,https://www.facebook.com/juan365livestream/posts/pfbid021N6qNCkHyzwkmDj1dmDdrjAau36BfaaLbT94JG5QLwhA6mHszz1p6QbWHmgxw4fwl,0,0,Photos,,,,,Lifetime,3422,1610,218,109,45,64,156,107,49,,,,,,,,
122150749256654483,61569634500241,"Juan365 Live Stream","Too cute to skip this trend 😚","‘Wag kang lalayo, ikaw na ‘yung view!

Show your vibe & tag your friend na hindi papahuli sa trend.😜

#juanababes #Juan365livestream #Juan365 #AllInJuanSaSaya #JuanKada",20,"11/04/2025 22:00",N/A,https://www.facebook.com/juan365livestream/videos/1123521186603363/,1,0,Videos,,,,,Lifetime,1338,730,174,114,37,23,64,64,,,,,9339.977,8.963,0,0,0
122150744006654483,61569634500241,"Juan365 Live Stream","Goodvibes is coming… Juanababes are here! 💃

Sa livestream nila, siguradong mago-good vibes ka talaga! Tune in, laugh out loud, and spread the positivity with the Juankada! 💛

#juanababes #Juan365livestream
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/04/2025 20:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02nywAaEiBbLffDzLNCWY5kr4mP6jLbq4PBkTvB54kXxaWCQrixcx94iD4uLCRZAaul,0,0,Photos,,,,,Lifetime,2173,1078,205,117,58,30,109,95,14,,1,1,,,,,
122150733338654483,61569634500241,"Juan365 Live Stream","Ready na ba kayo, Juankada? 😍

Catch  Juanababe Jam & Juanababe Abi live this November 5, 5–7PM only on Juan365Livestream 💙

#juanababes #Juan365livestream #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/04/2025 17:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02JcgdBozKs6EbfMre2EXgapdoBxeBYGoJDSM2xNLZ31XeEW7CBA9QC6YoegSGaRhjl,0,0,Photos,,,,,Lifetime,1756,893,156,88,43,25,45,41,4,,,,,,,,
122150709848654483,61569634500241,"Juan365 Live Stream","Nice one, Congrats Juankada! 🤗
Keep it fun, keep it safe — play responsibly.🧡
#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/04/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02TEYDif3trVkjL9K6rjcSTb6G4cKAtBCh9ntQHFCWyULBsGg9V2FRcfdsLts587RDl,0,0,Photos,,,,,Lifetime,2467,1266,186,100,65,21,115,90,25,,,,,,,,
122150700098654483,61569634500241,"Juan365 Live Stream","Dito sa Juan365, safe ka — always. 🔒

Dahil ang tunay na good vibes, secure at responsibe 🧡

#juanababes #Juan365livestream
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/04/2025 04:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid027pN6EkDwWKQPaBBAXcMQcDWoamrkPfJ43P7QKvanVic3oU1irzzAndLT3yPAeNs5l,0,0,Photos,,,,,Lifetime,1510,699,119,76,22,21,33,29,4,,,,,,,,
122150658026654483,61569634500241,"Juan365 Live Stream","Sawa ka na bang umasa? 👀

Sa Juan365, di ka paaasahin —
may bonus, may rewards, at siguradong panalo sa saya. 🧡

#juanababes #Juan365livestream
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/03/2025 20:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02Fya7vuVQ8Y7A22PaPEwfqRBMBGpEvXyQtTUMFUApxPFhgMnssnCG2kBjPDaYn5i4l,0,0,Photos,,,,,Lifetime,1421,665,130,69,37,24,45,40,5,,,,,,,,
122150649242654483,61569634500241,"Juan365 Live Stream","Relax ka muna, Juankada 😌 Live na mamaya! Samahan kami sa kwentuhan, tawa, at konting pa-surpresa — dahil mas masaya pag kasama ka Juankada!

#juanababes #Juan365livestream #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/03/2025 17:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0Ep5dPeKjzNo5Vf6HeLF9WFG2wwcUcxNpVCR11BvSiGSnE82f9Qre6uTZbkjPWZiJl,0,0,Photos,,,,,Lifetime,4872,2563,259,129,72,58,286,137,25,124,,1,,,,,
122150625272654483,61569634500241,"Juan365 Live Stream","Nice one, Congrats Juankada! 🤗
Keep it fun, keep it safe — play responsibly.🧡
#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/03/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0rygNMXA72S9cusitJnwNoCJwK7Nm529n59nTnYA2ijAZ5nZdevdPRiE8KcWdeU8pl,0,0,Photos,,,,,Lifetime,2534,1305,175,105,45,25,84,69,15,,,1,,,,,
122150618522654483,61569634500241,"Juan365 Live Stream","Ayun na nga mga Juankada! 😍
Ang mga pinaka-nakakatindig-balahibong kwento ay may kapalit na saya! 💀✨

Congrats sa ating winners ng 200free Credits from Juan365 play responsibly.

#juanababes #Juan365livestream #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/03/2025 05:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02SCujGmKr85sq5qWABd12ekuj9tG5tGJzZe75rEFLZaXqhBcm8B7W7Fs2ngWUsU54l,0,0,Photos,,,,,Lifetime,5124,2659,285,164,95,26,220,187,33,,,1,,,,,
