"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Negative feedback from users: Hide all","Negative feedback from users: Hide","Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Approximate content monetization earnings","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Matched Audience Targeting Consumption (Video Click)"
122169311744762707,61572881214141,Juan365,"Huwag palampasin ang saya! — join JuanSports now react heart and share this post bago ka ma-late! 🔥👇

#Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,"12/02/2025 01:56",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02X7wonKM28V7mLL6qYpELbCqW3v1d3hBjQ8dVtFvgbxch1ie5SRJukBgiXfoRVaCUl,0,1,Photos,,,,,Lifetime,34414,20426,261,187,40,34,1,1,186,124,62,,0,,,,
122169297746762707,61572881214141,Juan365,,,0,"12/02/2025 00:50",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02oD37u9SXxWUEyKGW9yJwpHq5ZeTfbtCmuk9a89kqdS9MsoiZKsVg51s1cysQSGxSl,0,1,Live,,,,,Lifetime,,8725,321,244,77,0,,,669,669,,,0,,,,
122169292556762707,61572881214141,Juan365,"Exclusive Promo Codes are waiting! 🎁
Join our official TG account ( t.me/juan365official ) and comment “DONE” kapag nakapasok ka na!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"12/02/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02tquHmG5ntYzxYugRixqVHT8cz4BQRYhud6FEjzGb3ozCTM6VuFZRV3APfwr2XGewl,0,0,Photos,,,,,Lifetime,26551,15079,559,317,186,56,6,1,978,475,86,417,0.29,,,,
122169277766762707,61572881214141,Juan365,"Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"12/01/2025 22:00",N/A,https://www.facebook.com/reel/1970853317148151/,1,0,Videos,,,,,Lifetime,10721,7858,567,399,108,60,,,588,570,,18,0,43256.909,5.346,0,
122169263858762707,61572881214141,Juan365,"May pang rebond ka na ba? Lapag mo User ID mo! 😉

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","May pang rebond ka na ba? Lapag mo User ID mo! 😉

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"12/01/2025 20:00",N/A,https://www.facebook.com/reel/25415284561413838/,1,0,Videos,,,,,Lifetime,19096,15967,1758,796,825,137,,,1997,1997,,,0,76813.041,5.314,0,
122169235364762707,61572881214141,Juan365,"Time to feel the holiday magic! ✨
Kung may one wish ka this Christmas, ano ‘yon? Drop it below, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"12/01/2025 17:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02C4xWZiwLtPXdKPv993mH4nZPakfdQFuWpNPaxmP5L4MKyteNfwRurizC3zse2JbEl,0,0,Photos,,,,,Lifetime,21210,12800,557,333,142,82,1,1,365,283,65,17,0.19,,,,
122169157592762707,61572881214141,Juan365,"LEADERBOARD as of TODAY! 🔥

Congrats sa ating Top 20 Players! Pero tandaan — hindi pa ito ang final winners at hindi pa tapos ang laban! 💯

Maglaro nang steady, enjoy the moment, at mag-top up hanggang Dec 5 para tumaas pa ang chances mong mapalapit sa iPhone, iPad, Apple Watch, at Cash Prizes! 😱✨

💬 Comment “ako ang luckyJUAN” kung nakikita mo o gusto mo rin makita ang pangalan mo dyan, Juankada! 💪

#Juan365PH #AllInJuanSaSaya #JuanKada #SurpresaniJuanVer2",,0,"12/01/2025 04:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02jKjfjonNtrTkuCSYpuA333G4dRzUMtX4obB3vFWqvbiDhR5kqBHeMQP6s7r3RCxCl,0,0,Photos,,,,,Lifetime,73989,40757,1493,750,548,195,6,2,2080,1501,461,118,0.7,,,,
122169146924762707,61572881214141,Juan365,"24 days to go! Ready na ba ang wishlist mo? Share mo naman sa comment section, Juankada 😉

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"12/01/2025 02:30",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02Eorj7NSKpuGxWuq4mdjGwdFgqN1PXf1tNLexSyajZcNwoiGBqqchkone4kjx9JFtl,0,0,Photos,,,,,Lifetime,40644,23960,815,468,268,79,5,1,917,749,126,42,0.1,,,,
122169135962762707,61572881214141,Juan365,"Congrats Juankada, Dennis Trillo! 
Movie Actor of the Year at the PMPC 41st Star Awards for Movies 2025 for Green Bones! 👏🏆
Well deserved!

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #DennisTrillo  #PMPCStarAwards  #GreenBones",,0,"12/01/2025 01:08",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02q1mZ92xCb2Jt7HHVyVhE6AD8ct1udWKyAHH3G2E8PNfq2xJS92FotBbBpCtvP6KFl,0,0,Photos,,,,,Lifetime,78974,46107,1498,777,642,79,12,,2135,1726,406,3,0.73,,,,
122169128618762707,61572881214141,Juan365,,,0,"11/30/2025 23:54",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02ivFpSEWqJ4KHDPX1UMEwfSFkJ9uY9n5W5FMf7U6tWrFnTmKxBkUuSJU5AEQL1Rh3l,0,1,Live,,,,,Lifetime,,8927,263,220,43,0,,,812,812,,,0,,,,
122169125246762707,61572881214141,Juan365,"Uy, may something! Ano kaya ang gagawin nila?
Comment mo nga ang sagot mo + User ID, tingnan natin kung tama ang hula mo.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/30/2025 23:21",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0ppJYrDF8P2Hpn3zsZG1UvPXrxHrgv6ZJegNsgGW81UmTBx2exTYQPu3NGZQ4AkuQl,0,1,Photos,,,,,Lifetime,45340,26903,297,211,54,32,5,1,852,547,305,,0,,,,
122169123410762707,61572881214141,Juan365,"Don’t miss your weekly cashback. Claim mo na, Juankada dali!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/30/2025 23:03",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02a5J9QJXQk19t2dPnaZg1GRcBGAFDuxEpFV23DXowCwcbNk9egLHwRuDsQmDHToocl,0,0,Photos,,,,,Lifetime,20935,12231,463,263,106,94,,,366,276,41,49,0.19,,,,
122169103106762707,61572881214141,Juan365,"December na! Time to make memories, moments, at saya na pang-‘remember’ talaga.
Ikaw, Juankada, ano ang inaabangan mo ngayong December?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/30/2025 20:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02B1FiiT9nCRgAo7PG4JbLMLPEgzo3HURdLRgXGvQFu2UeN5cp8rwvbmSsToWs8Actl,0,0,Photos,,,,,Lifetime,62426,40235,814,533,169,112,1,,975,507,109,359,0.9,,,,
122169081302762707,61572881214141,Juan365,"Buti naman 14 days nalang! 😌

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/30/2025 16:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02U3pkRmNbxY2ck4haLhGcAR7m32rpFGwbPAcuPkHKXYvc8fuL2zps2shXFPVULpnpl,0,0,Photos,,,,,Lifetime,34188,19873,651,392,170,89,3,2,779,577,123,79,0.33,,,,
122169013136762707,61572881214141,Juan365,"𝐑𝐞𝐰𝐚𝐫𝐝𝐬 𝐚𝐫𝐞 𝐰𝐚𝐢𝐭𝐢𝐧𝐠 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚! 🎁

Join our Official TG channel now para sa exclusive PROMO CODES at free rewards na hindi mo makukuha kahit saan! Telegram Link on the Comment Section. 

Don’t miss out! Be the first to get it! ✨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/30/2025 05:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02PwkCUiQpGpqK6CcPUBerRf1XFbcoTmpUp3tP2T4K8kgrz9yF8pMf1jEi9XPBWKrRl,0,0,Photos,,,,,Lifetime,53632,28222,843,415,240,188,6,2,2026,1386,314,326,0.6,,,,
122168998952762707,61572881214141,Juan365,"Ready ka na ba sa sorpresa?

Hindi mo malalaman ang swerte mo, kung hindi mo susubukan at hindi ka sasali! 🍀

Sama na sa mas pina-bongga, mas exciting, at punong-puno ng sayang Surpresa ni Juan—wag palampasin! 🚀

#Juan365PH #AllInJuanSaSaya #JuanKada #SurpresaniJuanVer2","Ready ka na ba sa sorpresa?

Hindi mo malalaman ang swerte mo, kung hindi mo susubukan at hindi ka sasali! 🍀

Sama na sa mas pina-bongga, mas exciting, at punong-puno ng sayang Surpresa ni Juan—wag palampasin! 🚀

#Juan365PH #AllInJuanSaSaya #JuanKada #SurpresaniJuanVer2",69,"11/30/2025 03:00",N/A,https://www.facebook.com/reel/9555401097917607/,0,0,Videos,,,,,Lifetime,13793,8243,797,464,204,129,,,268,268,,,0.09,86023.307,7.213,0,
122168982020762707,61572881214141,Juan365,,,0,"11/30/2025 00:45",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0krdkp13627ysX5kdREi9sxS8TMbT2qMmD54ZfLZo9DLWX1vLCu3aDSJUB7mr8e58l,0,1,Live,,,,,Lifetime,,8487,261,208,53,0,,,686,686,,,0,,,,
122168977094762707,61572881214141,Juan365,"Swerte ka ba o strategic? O may super combo ka?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/30/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02Qg1Z4P8hPkHVzWdTDE55uJ2UkuhGa11fYzCBxux3tsMx4wrpzyqaXGq1j1Pc69BGl,0,0,Photos,,,,,Lifetime,56681,31249,998,544,384,70,2,3,1264,1051,187,26,0.54,,,,
122168970332762707,61572881214141,Juan365,"Ngayong November 30, ipinagdiriwang nating mga Pilipino ang ""Bonifacio Day"". 🇵🇭

Sa Araw ni Bonifacio, alalahanin natin ang kabayanihan at panawagan niya sa pagkakaisa. Gamitin natin ang aral ng Katipunan—ang pag-ibig sa bayan at ang tapang na ipaglaban ang kalayaan. 

Mabuhay ang dakilang Anak ng Bayan!

#Juan365Cares #JuanKada #BonifacioDay",,0,"11/29/2025 22:49",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02hbGDZMRio5s9reHcW52Ey1y636s3KaierMFx9xaTfG5qnUDjthPdegMKDTx8eARUl,0,1,Photos,,,,,Lifetime,31762,18924,277,204,41,32,1,,264,197,67,,0,,,,
122168966510762707,61572881214141,Juan365,"Join the hype with JuanSports!
From epic games to all the latest sports news, follow us today! 🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,"11/29/2025 22:07",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02JDXerfnbrL6H2UF1giYFkAv5Mebhfu91TWeRJPNAxuGKqn6ipHFoSB3jXqb4Y7BLl,0,1,Photos,,,,,Lifetime,28203,16889,231,142,65,24,2,1,365,298,66,1,0,,,,
122168956052762707,61572881214141,Juan365,"Mood check, Juankada! Ano’ng feels mo today?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Mood check, Juankada! Ano’ng feels mo today?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",15,"11/29/2025 20:01",N/A,https://www.facebook.com/reel/1485624136071438/,1,0,Videos,,,,,Lifetime,58179,51310,853,480,271,102,,,880,663,,217,0.08,125670.424,2.346,0,
122168934104762707,61572881214141,Juan365,"Countdown starts NOW — 25 days before Christmas! 🎄✨ Sino ang excited? Kasi kami, super! 😍

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/29/2025 16:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0wnvi96Y7zQXjEsda9NqxSgDqvHDuxiMeU2qBMt7HfUYoijhJ2xsRjSP4pvWQL1RNl,0,0,Photos,,,,,Lifetime,95819,61651,1453,1063,274,116,1,1,1035,801,197,37,1.53,,,,
122168886122762707,61572881214141,Juan365,"Kasali ka na ba sa Surpresa ni Juan? Comment mo nman kung ano gusto mo mapanalunan 🤩

Kung hindi pa… hala, baka ikaw na ang next LUCKY JUAN na mag uuwi ng Mas Pinaganda, Mas Pina-Excite, Mas Pinaraming pa-premyo ni Juan! 🥳

Wag magpahuli—join na at maging parte ng saya at tsansa na manalo ng ultimate surprises! 🚀🎁

#Juan365PH #AllInJuanSaSaya #JuanKada #SurpresaniJuanVer2",,0,"11/29/2025 07:08",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02dAHspUY2LZyr14KVgQNcTgPTwjNCKwCQiDj1CzTGDeGnhgN3WJa7ra6Vq15ZDQQyl,0,0,Photos,,,,,Lifetime,69243,39438,1358,638,515,205,4,1,1760,1433,163,164,0.69,,,,
122168840462762707,61572881214141,Juan365,"Kung ready ka sa thrill, we’re ready for you! Play our top games today — let’s GOOO, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Kung ready ka sa thrill, we’re ready for you! Play our top games today — let’s GOOO, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"11/29/2025 00:00",N/A,https://www.facebook.com/reel/1379681457100578/,1,0,Videos,,,,,Lifetime,20942,15938,805,439,252,114,,,1019,738,,281,0.05,69544.189,4.154,0,
122168825738762707,61572881214141,Juan365,"Huwag palampasin ang saya—join na sa JuanSports at i-share ang post na ito!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/28/2025 22:11",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02zgEd8MtgpX76g52TmdnWryUCQdPTpvEGHz5MHw1f9gFJSBt1JnXQQz3dGiQzShFUl,0,1,Photos,,,,,Lifetime,25440,14127,276,160,65,51,1,,194,153,40,1,0,,,,
122168810672762707,61572881214141,Juan365,"This week’s highlight! 😎
Criselda Alvarez joins the Juan365 family — stay tuned for fun and surprises!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada","This week’s highlight! 😎
Criselda Alvarez joins the Juan365 family — stay tuned for fun and surprises!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",34,"11/28/2025 20:01",N/A,https://www.facebook.com/reel/1375974174082991/,1,0,Videos,,,,,Lifetime,34755,29982,672,476,105,91,,,193,193,,,0.03,132047.598,4.06,0,
122168724134762707,61572881214141,Juan365,"Uy, organic encounter ba ’to? Napadaan ako sa feed mo… ibig sabihin, sign na ’yan. Download the app na.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/28/2025 16:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02FJ2yJtoHBeyaXD34uXc4kPbfCbQ7Du4ybVwh9TvJzwew84y4NHTmGBxvCpG9yjN5l,0,0,Photos,,,,,Lifetime,61471,34172,984,484,408,92,5,4,1406,1093,279,34,0.64,,,,
122168667122762707,61572881214141,Juan365,"Comment your wins and flex your Juankada luck!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/28/2025 05:01",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02KeRJQVdYV3swcPQXG6DeotYSs6QfZrF5JJkLBy5njMjAmsM2cjpXQDXtZbCaBSXol,0,0,Photos,,,,,Lifetime,31655,17576,846,358,216,272,1,,886,745,71,70,0.33,,,,
122168651204762707,61572881214141,Juan365,"Juankada, dito tayo! Kung saya ang usapan, All in Juan tayo d’yan!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/28/2025 02:45",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02VmkXhCxPRHkg4qXRtAbBZ8PNBWX9cHkAE4phgur4ZoFZ2QVgrCkLa5N8bw85SZSFl,0,0,Photos,,,,,Lifetime,47707,26402,717,450,183,84,6,1,933,779,153,1,0.52,,,,
122168640176762707,61572881214141,Juan365,,,0,"11/28/2025 00:57",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0xweu2vgRDrC12MEyuy8g9bgmgRKAD3i4SZtzxXTA2dem5sA2jZpTyr8uYRTQe4xJl,0,1,Live,,,,,Lifetime,,6525,214,187,27,0,,,461,460,,1,0,,,,
122168633702762707,61572881214141,Juan365,"JUANKADA 1 WEEK NA LANG!🚨

Kung hindi ka pa nakakasali, don’t worry — hindi pa huli! Kaya tara na, join na at maging parte ng surpresa!

Ano ang gusto mong mapanalunan? Comment in the comment section.

#Juan365PH #AllInJuanSaSaya #JuanKada #SurpresaniJuanVer2","JUANKADA 1 WEEK NA LANG!🚨

Kung hindi ka pa nakakasali, don’t worry — hindi pa huli! Kaya tara na, join na at maging parte ng surpresa!

Ano ang gusto mong mapanalunan? Comment in the comment section.

#Juan365PH #AllInJuanSaSaya #JuanKada #SurpresaniJuanVer2",8,"11/28/2025 00:00",N/A,https://www.facebook.com/reel/714314687940518/,0,0,Videos,,,,,Lifetime,8797,8286,853,460,237,156,,,264,253,,11,0,46172.933,5.141,0,
122168602868762707,61572881214141,Juan365,"4 Fridays left, Juankada! Pero si Juan, wala nang hintayan — puro pa-surpresa agad!

How To Join:
1️⃣ Like & Follow JuanSports  ( https://www.facebook.com/JuanSportsOfficial )
2️⃣ Share this post ( https://www.facebook.com/share/p/17DN8Ma54a/ ) and mention Juan365  and JuanSports as your caption and don’t forget to use #Juan365  #AllInJuanSaSaya 
3️⃣ Comment your Juan365 User ID below at i-attach ang screenshot bilang proof na nagawa mo ang steps (Like + Follow + Share)

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/27/2025 20:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid033aXabSJHbX9QaFJpVez9YUU73zgUBvnvXGhb28ZznrqDfAfEqVGaTUAnndjmov89l,0,0,Photos,,,,,Lifetime,93467,58292,1343,804,327,212,3,,1215,1011,197,7,1.37,,,,
