"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Negative feedback from users: Hide all","Negative feedback from users: Hide","Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Approximate content monetization earnings","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Matched Audience Targeting Consumption (Video Click)"
122167612760762707,61572881214141,Juan365,"Choose your happiness!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/22/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02JhqdMBAZV5N1yMti5qcjiGyaHQBpmEeSqruJnZqwscUeAPfrptJTCsqFCKBSbf6l,0,0,Photos,,,,,Lifetime,81931,43223,1442,629,646,167,5,6,2674,2143,472,59,0.2,,,,
122167608524762707,61572881214141,Juan365,"Don't miss out on the fun—join JuanSportss and share this post!

 #Juan365PH #AllInJuanSaSayaa #JuanKada #JuanSports",,0,"11/21/2025 23:19",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02Q8EMXsnUvAMhPGxbjwfPtt6DFdGngUy2JqEeaVQfRRh92thyYTWZKMcoDWgiyjEcl,0,1,Photos,,,,,Lifetime,43703,26563,155,117,13,25,,1,302,189,113,,0,,,,
122167591364762707,61572881214141,Juan365,"Ready na ba ang OOTD at dance moves mo sa Christmas Party?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/21/2025 20:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0BPyKF4gAa7awgMJGXFSS1iBjeL4ZgfXR9LUWcp9yg3tTpkwidAnamU64g2xcz4C4l,0,0,Photos,,,,,Lifetime,21266,12099,468,265,140,63,2,,392,264,77,51,0.2,,,,
122167572860762707,61572881214141,Juan365,"Juankada, sagot-sagot muna! Ano ang source ng happiness mo? 😄

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/21/2025 16:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02vNuj497R2nbeJJTJBWmyjfUWRWmZVifo2ERTbhP57KbhidYMPcA98nPZq7jF9vgKl,0,0,Photos,,,,,Lifetime,39508,22460,928,394,448,86,7,4,1101,917,133,51,0.37,,,,
122167502900762707,61572881214141,Juan365,"Crack the code, Juankada! 🔎 Ano kayang game ang tinutukoy?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/21/2025 04:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02X41psVTLPWPHAb1duFKsxuCch3zfJBysaajjRXiTurRxkRukRRufw8K6VMKKaYnul,0,0,Photos,,,,,Lifetime,36166,21104,851,370,348,133,5,4,1104,944,140,20,0.34,,,,
122167478864762707,61572881214141,Juan365,,,0,"11/21/2025 00:35",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0299ga64NsbGtbf67JJi9PAfnxaDtB1wuidMsuQg3sjPDFA8acsqoxLBNCr3Rp6bwtl,0,1,Live,,,,,Lifetime,,6180,248,193,55,0,,,416,416,,,0,,,,
122167476470762707,61572881214141,Juan365,"Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",11,"11/21/2025 00:10",N/A,https://www.facebook.com/reel/1917232169144345/,0,0,Videos,,,,,Lifetime,23374,21979,878,577,197,104,,,926,898,,28,0.02,75984.228,3.934,0,
122167469120762707,61572881214141,Juan365,"Ahtisa Manalo finishes as 3rd Runner-Up! 🇵🇭💫
Congratulations, Queen! Thank you for bringing pride to the Philippines and owning the global stage with grace. 👑❤️
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #The74thMissUniverse",,0,"11/20/2025 22:55",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02k3ZiDu8G931sCoHB4XeUXkN7K71zLHA3VKSWCtQEVdyFfFMetUzQpYkUCMKbgMEgl,0,1,Photos,,,,,Lifetime,57042,33619,401,301,64,36,7,,644,468,176,,0,,,,
122167452572762707,61572881214141,Juan365,"Feel na feel mo na ba ang Pasko? Kasi sa Juan365, maaga ang pa-regalo! 🎁🔥

How To Join:
1️⃣ Like & Follow Juan365 Cares 
2️⃣ Share this post on your timeline
( https://www.facebook.com/share/v/1Cu2QogaY3/ )
3️⃣ Mention Juan365 as your caption and don’t forget to use #Juan365 #AllInJuanSaSaya #NanayConchita
4️⃣ Comment your Juan365 User ID below at i-attach ang screenshot bilang proof na nagawa mo ang steps (Like + Follow + Share)

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Feel na feel mo na ba ang Pasko? Kasi sa Juan365, maaga ang pa-regalo! 🎁🔥

How To Join:
1️⃣ Like & Follow @[61579361702713:2048:Juan365 Cares] 
2️⃣ Share this post on your timeline
( https://www.facebook.com/share/v/1Cu2QogaY3/ )
3️⃣ Mention @[61572881214141:2048:Juan365] as your caption and don’t forget to use #Juan365 #AllInJuanSaSaya #NanayConchita
4️⃣ Comment your Juan365 User ID below at i-attach ang screenshot bilang proof na nagawa mo ang steps (Like + Follow + Share)

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"11/20/2025 20:00",N/A,https://www.facebook.com/reel/3770588583246011/,1,0,Videos,,,,,Lifetime,53162,47455,888,518,263,107,,,555,498,,57,0.02,107592.465,2.252,0,
122167447184762707,61572881214141,Juan365,"Philippines’ pride Ahtisa Manalo cracks the Top 12! Watch her shine and bring back the crown! 👑🇵🇭✨
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #The74thMissUniverse",,0,"11/20/2025 18:58",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02ew4Puf29cZ4ogSU5TxP37yUjbUFDrH6txu6ZhEedRsdtUoj7RwJ281QUUxctyibHl,0,1,Photos,,,,,Lifetime,25485,15403,204,155,36,13,,,287,218,69,,0,,,,
122167428650762707,61572881214141,Juan365,"Jogo do Bicho time — let the animals decide your luck today!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/20/2025 16:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02KSBty2jtM2PUs93rD47LKccAa533ypswJi6dKwYYyVwZ2zixCjDLbh9EoqwciGzhl,0,0,Photos,,,,,Lifetime,35636,19566,657,315,282,60,,3,1305,844,178,283,0.32,,,,
122167424540762707,61572881214141,Juan365,"GCASH SERVICE ADVISORY!

📢 Heads up  JUANKADA!
Some GCash services (Buy Load, Pay Bills, Bank Transfer & QRPH) are currently down due to system updates, and the maintenance will be ongoing until further notice. ⚙️

Please wait patiently while they work on restoring everything ASAP. 🙏

As an alternative, you may use another payment method for now. 💳✨
This will help ensure your transactions proceed smoothly without interruption.

Salamat sa pang unawa Juankada🤝

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"11/20/2025 15:35",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0L8Nusbk1adpxoq8PkWDH45AYh9Z8kyBrxvam11iikX35rKPgpxFgDLjAy3z4m2Vbl,0,0,Photos,,,,,Lifetime,32409,18252,390,222,140,28,2,2,931,660,85,186,0.09,,,,
122167342460762707,61572881214141,Juan365,"Bagong Juankada alert! Sino kaya ang bagong paparating para magpasaya? Comment your hula!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/20/2025 03:34",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02DBB4XN12SouNPFX53R367QKZgYZSbeqnSQNPrrSjSGbfXzQKEAxJwvBzQF9aqeqPl,0,0,Photos,,,,,Lifetime,37163,20964,645,364,207,74,3,1,988,807,180,1,0.34,,,,
122167311482762707,61572881214141,Juan365,"Ano ang pinaka budol na salita ang narinig mo sa tropa mo?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/20/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0is6Eg3ojUzYa96BLzLTQzLSkLEdKbDmFoMF5Rd2TkQ8kdoVAJtnVw8k4t758TfK9l,0,0,Photos,,,,,Lifetime,22706,12456,486,262,165,59,,,417,344,64,9,0.2,,,,
122167309310762707,61572881214141,Juan365,,,0,"11/19/2025 23:43",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02JZJAab2uj4tMdZfiySxyANC1eAzGC1vSKHKXBnwLDFzj81TyTwJaXfnNiPJNXcm3l,0,1,Live,,,,,Lifetime,,8790,221,194,27,0,,,763,763,,,0,,,,
122167291760762707,61572881214141,Juan365,"Huwag palampasin ang saya—join na sa JuanSports at i-share ang post na ito!

 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,"11/19/2025 22:23",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid088vpB1bBipD92YdYkQA86LG54i6wqAgNUCcSJmJjS83tAfEvEUvpVaemyNhjvogtl,0,1,Photos,,,,,Lifetime,41424,22922,436,193,203,40,2,,1000,872,128,,0,,,,
122167283864762707,61572881214141,Juan365,"Bagay sa’yo ‘yung iPhone 17 Pro Max… kaya join ka na sa Surpresa ni Juan Season 2! Baka ‘yan na ang early gift mo galing kay Juan!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/19/2025 21:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid034zewLK91QqcdtYZpbczhMXHz155Bjot4buqLFEk3KXN2StjQd14Hnt3GqKKvK2Nyl,0,0,Photos,,,,,Lifetime,42931,24092,1104,579,318,207,1,1,1089,851,134,104,0.43,,,,
122167269674762707,61572881214141,Juan365,"Juan365 updated his cover photo.",,0,"11/19/2025 19:14",N/A,https://www.facebook.com/photo.php?fbid=122167269674762707&set=a.122127416456762707&type=3,0,0,Photos,,,,,Lifetime,1758,932,679,447,149,83,1,1,20,8,2,10,0.04,,,,
122167249262762707,61572881214141,Juan365,"Sweet moves only! Try Candy Blitz—today’s featured game!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/19/2025 16:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0C12ZgtJijdAUDkAZyJ7qXXYLEiQV3dLe4ugJXQpxEtwNdoFmGaW6fkrPS1YZ8gVql,0,0,Photos,,,,,Lifetime,33142,18089,729,369,263,97,,3,1302,930,153,219,0.32,,,,
122167178210762707,61572881214141,Juan365,"Don’t miss a beat! Follow JuanSports for epic sports action, hype moments, and all the latest updates!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,"11/19/2025 04:57",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02MsceGFUvkCANSgqvZ3v2vyGGVkE7hJcV88vh3DUGWiqZqAL87PcxudQFrPUs2kHjl,0,1,Photos,,,,,Lifetime,18389,10444,210,136,38,36,,,87,70,12,5,0,,,,
122167166042762707,61572881214141,Juan365,"Scroll ka nang scroll…heto mag register ka!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/19/2025 03:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid034N51XewcFBjHn3qjBDVmVH7ohCAS7cXDH3hnExbiN6p1z4y5m8ttMXntsqDCQwMwl,0,0,Photos,,,,,Lifetime,21352,12763,460,241,145,74,4,,467,364,79,24,0.22,,,,
122167147868762707,61572881214141,Juan365,"Juankada, ano ang missing piece sa dreams mo?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/19/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0sB9LNdCwJd5dfftQz5XE2koL2sYj14i6LkYopY2HxgKVGyTMLmon26QBKgjZyVYWl,0,0,Photos,,,,,Lifetime,24318,13756,520,264,186,70,1,,505,402,80,23,0.22,,,,
122167145948762707,61572881214141,Juan365,,,0,"11/18/2025 23:38",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0gnxdb7beGwwCj2ptEZktnELdFuNqzRTXmnr8F5a3NrQSnYTpAjvx6W9d2kExNro1l,0,1,Live,,,,,Lifetime,,5994,163,129,34,0,,,572,572,,,0,,,,
122167138682762707,61572881214141,Juan365,"Juankada, narito na ang mechanics para maka-sali sa Mas Pinasaya, Mas Pinaganda, at Mas Pinaraming Surpresa ni Juan! 🥳🤩

Don’t forget — more shares, more chances of winning, kaya ishare niyo na ng ishare! 💥

Ready na ba kayong manalo — LIVE sa Juan365 Livestream 😉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #SurpresaNiJuanVer2","Juankada, narito na ang mechanics para maka-sali sa Mas Pinasaya, Mas Pinaganda, at Mas Pinaraming Surpresa ni Juan! 🥳🤩

Don’t forget — more shares, more chances of winning, kaya ishare niyo na ng ishare! 💥

Ready na ba kayong manalo — LIVE sa Juan365 Livestream 😉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #SurpresaNiJuanVer2",61,"11/18/2025 22:29",uploaded,https://www.facebook.com/reel/818901960987498/,0,0,Videos,,,,,Lifetime,568098,276511,85752,61537,13019,11196,,,650,650,,,2.59,7383590.364,14.438,0,
122167095596762707,61572881214141,Juan365,"First game feels! anong unang game mo sa Juan365? Share mo sa comments, Juankada.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/18/2025 16:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02LpZriCE1dMqnkdiN8WrtQvsEVzi4xquzEHKjodsug4GBhyT9XteQ5WsScduYvUnXl,0,0,Photos,,,,,Lifetime,38060,22790,797,337,367,93,5,1,1172,976,172,24,0.33,,,,
122167040048762707,61572881214141,Juan365,"📢 Juankada Update: System is BACK! 🥳

Hello Juankada!

Good news! Ang ating system maintenance ay FINISH na! We are now fully operational.

Para magamit muli ang ating services, paki-refresh lang po ang inyong app or website. All your funds and pending transactions are safe and should be pushing through successfully.

⚠️ IMPORTANT REMINDER:

If you encounter any issues, or kung may missing funds or transactions kayong napansin, please message us right away! We are here to assist you.

Thank you for your patience and play responsibly.

#juan36 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"11/18/2025 06:47",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0itWZDSyhi9F2kvH1Sf8ii7qUaVghmBYe2JTyv15dp9AESz9vLWMvbyrrGqr9uyNAl,0,0,Photos,,,,,Lifetime,51363,30390,529,297,148,84,6,,1560,859,98,603,0.13,,,,
122167022540762707,61572881214141,Juan365,"System Maintenance Notice 🚧

Ang Juan365 ay kasalukuyang sumasailalim sa system maintenance upang mapabuti ang aming serbisyo.

Sa oras na ito, maaaring pansamantalang hindi ma-access ang ilang features ng aming platform.

Salamat po sa inyong pang-unawa at suporta. 🤝

#juan36 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"11/18/2025 04:06",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02JrDxv11ydCudRpoiDh2gJW3cr3MVWudgXojBq3oUtkd2nKFke9Qa53x8tYxrZ1Kol,0,0,Photos,,,,,Lifetime,88642,47095,1233,461,736,36,10,5,3069,2557,231,281,0.2,,,,
122167002608762707,61572881214141,Juan365,,,0,"11/18/2025 01:03",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0238kpbJMqcRDgpW6TX8dtLd54XQfjjCUraEzxn2gfa6sjVDDzAnwHmwNb8j8apMZsl,0,1,Live,,,,,Lifetime,,8179,166,104,62,0,,,269,269,,,0,,,,
122167002116762707,61572881214141,Juan365,"Ano ang ultimate favorite mo sa Juan365, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/18/2025 01:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02Q5cLM1ftdofYuKD1AaQmDR7MJn6ZtCadKczS1TmSHBVTK6QrCucGRM1hxnrxFdffl,0,0,Photos,,,,,Lifetime,30263,17072,480,196,249,35,4,,784,677,107,,0.31,,,,
122166988442762707,61572881214141,Juan365,"Follow JuanSports para sa more sports action, hype moments, and latest updates!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,"11/17/2025 22:12",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0PrWHsv16fPE2Xhe7Dxd2GPzk75eAdUpad1DRrDUzg46WFFm4fKPVKjZxXjp7mknGl,0,1,Photos,,,,,Lifetime,31094,18545,140,96,37,7,2,,244,187,57,,0,,,,
122166965678762707,61572881214141,Juan365,"Paw-sitive vibes only!
Lucky Neko is purring with good fortune—kaya tara, spin na!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/17/2025 20:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0pYFUStaTbBCdj1utUzwuDpnkvVE4TFaQqKnbxz4HQnzxXFsRrKNiTK6jqk7C52Vol,0,0,Photos,,,,,Lifetime,49174,28253,840,348,354,138,6,2,1693,1325,245,123,0.5,,,,
122166939422762707,61572881214141,Juan365,"Quick survey, Juankada! Ano ang hindi mo talaga bet kapag naglalaro?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/17/2025 16:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02e5v1eTPZrBjXWVfwWxxfCxcN7s89upGTJmbyjgYDewCMsFBHq6PQdbTkNrN3W9Awl,0,0,Photos,,,,,Lifetime,20333,11753,617,262,294,61,1,1,653,579,56,18,0.17,,,,
122166880646762707,61572881214141,Juan365,"Totoo ang balita, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/17/2025 06:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02Pu8FbZDXWhzSg2ifri9mVMEDhzJjbjn8HVN1aMwsRYusUnYdM9T18hHcYT7M7wZfl,0,0,Photos,,,,,Lifetime,29456,17415,563,263,181,119,1,1,1180,1089,89,2,0.3,,,,
122166850562762707,61572881214141,Juan365,"Don't forget to follow JuanSports – your bagong go-to hangout for fresh & fast sports updates! 🏀⚽🏈

 Like, Follow, and Share para lagi kang game-ready at updated sa lahat ng latest sports action! 🙌

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/17/2025 01:38",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid021b6Uk9MyG7NYi6HRcaxJJBvHTM3UCZ4FmkrDd1VFyHpFWqiaq6NErJxTDZTmHiktl,0,1,Photos,,,,,Lifetime,37697,21161,256,156,80,20,1,3,507,435,55,17,0,,,,
122166839840762707,61572881214141,Juan365,"Gusto mo ba ng extra rewards kahit sa simpleng pag-share lang?

Paano sumali?
1️⃣ Like and follow Juan365 
2️⃣ I-share mo ’tong post
3️⃣ Comment your User ID, screenshot na nagawa mo na ang mechanics and Tag 3 friends

The more you share, the higher your chances to win!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/17/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0Y4mgHkQFHJSgP1V5XnrNa8DfcKQiBWHKp81qgkSs48jqqTCQkdfgmf22FRWNeWW3l,0,0,Photos,,,,,Lifetime,27317,15127,1023,390,285,348,1,2,663,562,101,,0.25,,,,
122166837050762707,61572881214141,Juan365,,,0,"11/16/2025 23:33",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0DWHbz3ykLvumTLvH6q2JQh3NnrfDQoF9ZSY6EG1ZgM8mQaaLRwW6XosA6VwmG14Ll,0,1,Live,,,,,Lifetime,,5362,124,108,16,0,,,329,329,,,0,,,,
122166807440762707,61572881214141,Juan365,"Monday mood: ‘Pwede ba fast-forward to weekend? Sino relate, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/16/2025 20:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid025bPHyDgbuRVv8WYH5ArRPHUgz6od1FbJypCKdfMp6KUhbsngGuAVBr1d311gJ2M8l,0,0,Photos,,,,,Lifetime,21410,12942,481,249,166,66,3,1,486,391,87,8,0.18,,,,
122166785924762707,61572881214141,Juan365,"Fresh week, fresh chances!  Play smart, play safe, claim your cashback!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/16/2025 16:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02qiqHNwemB2STcVAuSdQ4zgThVx6gjXaikudgJgR4ra9qz7kmq1WRno4RGMLk7pNfl,0,0,Photos,,,,,Lifetime,30871,17718,597,295,176,126,3,2,734,467,128,139,0.29,,,,
122166728318762707,61572881214141,Juan365,"JUANKADA… READY NA BA KAYO? 🎉

May paparating na mas malaki, mas wild, at mas bonggang Surpresa ni Juan! 🧡🔥

At hindi lang prizes ang pasabog…
May bagong mukha na sasama sa ating kulitan! 👀✨

Sino kaya siya? At anong mga papremyo ang pwedeng mapanalunan?

Hulaan niyo na habang may oras pa! ⏳

Abangan ang bonggang bonggang sorpresa… Stay tuned, EveryJUAN! 📢

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #SurpresaNiJuanVer2","JUANKADA… READY NA BA KAYO? 🎉

May paparating na mas malaki, mas wild, at mas bonggang Surpresa ni Juan! 🧡🔥

At hindi lang prizes ang pasabog…
May bagong mukha na sasama sa ating kulitan! 👀✨

Sino kaya siya? At anong mga papremyo ang pwedeng mapanalunan?

Hulaan niyo na habang may oras pa! ⏳

Abangan ang bonggang bonggang sorpresa… Stay tuned, EveryJUAN! 📢

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #SurpresaNiJuanVer2",36,"11/16/2025 06:13",N/A,https://www.facebook.com/reel/661760783534068/,0,0,Videos,,,,,Lifetime,32960,29248,1089,643,278,168,,,384,383,,1,0.03,120482.116,3.966,0,
122166725042762707,61572881214141,Juan365,"Gaano ka sinwerte this November? Rate mo nga from 1–10!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/16/2025 06:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0Bi6nnhxkgS13YHoWC8E67jHYMJ4yjC71qJao7GDtd9x5VBDo6sZKcLrrBMrVW4YEl,0,0,Photos,,,,,Lifetime,28195,16877,514,256,218,40,3,,713,613,100,,0.29,,,,
122166701582762707,61572881214141,Juan365,"Kung di mo pa natatry ang Juan365… this is your sign! Start your streak HERE! Download Juan365 APP now!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/16/2025 03:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0jnPJ3iUegiR7ar5NgCk3aKQwtKccNeCfUr1EbrF7sQqvwCH7gRBRQqY8nxAD8f6Pl,0,0,Photos,,,,,Lifetime,18052,10108,365,159,73,133,,1,307,187,66,54,0.16,,,
122166678476762707,61572881214141,Juan365,"Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"11/16/2025 00:00",N/A,https://www.facebook.com/reel/1409731001156430/,1,0,Videos,,,,,Lifetime,24567,21512,614,403,169,42,,,505,505,,,0.01,67689.022,3.224,0
122166676046762707,61572881214141,Juan365,,,0,"11/15/2025 23:36",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid08ZPhMeHoWrzkvqJTQjwpvq4xhYqJig3dnEud7FudDsCBuTW9txZVYPVHTGSWPavgl,0,1,Live,,,,,Lifetime,,5159,174,140,34,0,,,386,386,,,0,,,
122166670052762707,61572881214141,Juan365,"Don't forget to follow JuanSportsrts the new hangout for all solid fans when it comes to fresh and fast Sports Updates

Like, Follow, and Share para lagi kang game-Ready.

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/15/2025 22:40",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02n3YbKu1pE5uZDFhiH6CnzUpaKDnnaqnJXbCidQnj4kGXK4WFyfTtZbujbKs7aEyfl,0,1,Photos,,,,,Lifetime,17540,9952,91,75,9,7,1,,68,41,27,,0,,,
122166653042762707,61572881214141,Juan365,"Ikaw, Juankada, bakit ka masaya sa Juan365?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/15/2025 20:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02SpQEwh4CV5r8qVXbjJ27vx4q3k6RnZNPfqRGneknWjU2pqWLH5EfCu2kfqezeYS3l,0,0,Photos,,,,,Lifetime,18347,10804,519,259,199,61,2,1,528,446,81,1,0.17,,,
122166639416762707,61572881214141,Juan365,"Kilalanin natin si Nanay Conchita, ang isa nating beneficiary ng Juan365 Cares na nakipag-KwentuJuan sa atin. 

Tunghayan natin ang kwentong-laban niya at sama-sama nating subaybayan ang kanyang istorya. 🙏

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #NanayConchita",,0,"11/15/2025 18:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0iu4FZhPgC6mHsA1WLw5c4Lx1zCna8UXxJLVDzSHP6JoVgZkRTuavjVX573EdiBtul,0,1,Videos,,,,,Lifetime,,3601,226,161,65,0,,,77,77,,,0,,,
